GEOID,AFFGEOID,ALAND,AWATER,BLKGRPCE,COUNTYFP,GEOID,LSAD,NAME,STATEFP,TRACTCE,geometry
370210001001,1500000US370210001001,969130,0,1,021,370210001001,BG,1,37,000100,"POLYGON ((-82.559336 35.593506, -82.559589 35.596631, -82.554277 35.599239, -82.55233 35.59996, -82.550124 35.599895, -82.550257 35.598686, -82.548188 35.598391, -82.545829 35.597073, -82.550062 35.589536, -82.55171799999999 35.58841, -82.5509 35.591143, -82.552229 35.591238, -82.553781 35.590969, -82.55896199999999 35.591147, -82.56043799999999 35.59118, -82.559336 35.593506))"
370210029003,1500000US370210029003,93812303,13398,3,021,370210029003,BG,3,37,002900,"POLYGON ((-82.46485899999999 35.739493, -82.463931 35.741225, -82.46369799999999 35.743032, -82.46228499999999 35.744903, -82.46077699999999 35.750786, -82.45862199999999 35.755788, -82.456785 35.762447, -82.45719199999999 35.764148, -82.45693199999999 35.766016, -82.45716399999999 35.769553, -82.45666 35.770985, -82.45734899999999 35.773731, -82.459035 35.775878, -82.458557 35.777853, -82.45488 35.777994, -82.44887899999999 35.779795, -82.445151 35.781632, -82.438317 35.783076, -82.426497 35.786384, -82.42280199999999 35.786599, -82.418419 35.787714, -82.40998999999999 35.78892, -82.40523 35.790942, -82.403193 35.790408, -82.40116599999999 35.788576, -82.399986 35.788199, -82.39540099999999 35.788179, -82.391988 35.789309, -82.391319 35.790072, -82.38698699999999 35.792279, -82.382892 35.792702, -82.380437 35.793807, -82.377543 35.793813, -82.37326299999999 35.796169, -82.371776 35.796134, -82.36991499999999 35.797273, -82.36886299999999 35.799164, -82.36856 35.79746, -82.367126 35.799238, -82.36296 35.799819, -82.36248999999999 35.800835, -82.360928 35.801343, -82.36037399999999 35.803068, -82.35966999999999 35.802091, -82.36017 35.800064, -82.35574 35.802101, -82.354063 35.803521, -82.35307899999999 35.805181, -82.354513 35.806735, -82.35368799999999 35.807477, -82.351343 35.807885, -82.350886 35.808601, -82.353735 35.81107, -82.355718 35.812171, -82.358138 35.811779, -82.35869199999999 35.81221, -82.35680000000001 35.813032, -82.35226999999999 35.812591, -82.34927399999999 35.811722, -82.348005 35.810223, -82.346919 35.806109, -82.344779 35.804093, -82.339253 35.801285, -82.339218 35.7984, -82.33830399999999 35.796166, -82.343425 35.791582, -82.34481199999999 35.788455, -82.346473 35.786739, -82.34350000000001 35.781087, -82.343794 35.775848, -82.34221699999999 35.774501, -82.341371 35.772712, -82.33772599999999 35.76789, -82.33828299999999 35.765198, -82.33601999999999 35.760627, -82.335629 35.758604, -82.33627299999999 35.756919, -82.335016 35.753267, -82.33515199999999 35.749462, -82.337373 35.748587, -82.339568 35.747633, -82.338279 35.743467, -82.33853999999999 35.74226, -82.34065199999999 35.740734, -82.341398 35.738687, -82.34205 35.738355, -82.342727 35.73772599999999, -82.34363399999999 35.735939, -82.345213 35.732178, -82.34960199999999 35.730185, -82.352514 35.72914, -82.352193 35.72741, -82.35350099999999 35.725088, -82.353945 35.723302, -82.355485 35.720382, -82.356938 35.71889, -82.36025699999999 35.717883, -82.361053 35.716163, -82.364133 35.712423, -82.36501 35.710003, -82.368533 35.708374, -82.37006699999999 35.707315, -82.373327 35.70383899999999, -82.374859 35.701831, -82.37898799999999 35.700728, -82.37987099999999 35.698885, -82.379797 35.696015, -82.381895 35.695104, -82.383521 35.691727, -82.383715 35.687219, -82.384901 35.685652, -82.38635699999999 35.682189, -82.38739099999999 35.682443, -82.389634 35.68616, -82.38981799999999 35.690032, -82.390686 35.692207, -82.390074 35.695525, -82.39090899999999 35.696366, -82.39567699999999 35.696762, -82.398741 35.698187, -82.40093 35.698328, -82.398929 35.699656, -82.400593 35.69965, -82.404601 35.699761, -82.407455 35.702338, -82.411812 35.703596, -82.412919 35.705433, -82.41710999999999 35.708359, -82.418515 35.71005299999999, -82.420056 35.710834, -82.42225599999999 35.71314, -82.425636 35.71301, -82.42858 35.716213, -82.428433 35.717183, -82.430004 35.72013099999999, -82.434434 35.720231, -82.437637 35.721517, -82.44008099999999 35.725274, -82.44253599999999 35.727386, -82.444391 35.726433, -82.448013 35.725957, -82.449843 35.729962, -82.45145699999999 35.731877, -82.45841899999999 35.734265, -82.460206 35.736272, -82.464062 35.738166, -82.46485899999999 35.739493))"
370210022032,1500000US370210022032,9529883,496789,2,021,370210022032,BG,2,37,002203,"POLYGON ((-82.55957599999999 35.449891, -82.556765 35.451315, -82.551633 35.452311, -82.54943299999999 35.453351, -82.547279 35.45516, -82.54477 35.457898, -82.544527 35.458654, -82.544646 35.459334, -82.54696 35.461007, -82.54915 35.463466, -82.55077799999999 35.466866, -82.552807 35.469644, -82.55389099999999 35.472982, -82.556062 35.476226, -82.55639599999999 35.47926, -82.557835 35.481769, -82.55512 35.482253, -82.553635 35.48197, -82.553428 35.482016, -82.553189 35.481958, -82.55297999999999 35.481809, -82.552734 35.481728, -82.55096899999999 35.481067, -82.550178 35.480772, -82.548029 35.479981, -82.54818899999999 35.479578, -82.54843099999999 35.478489, -82.546291 35.477737, -82.545141 35.476234, -82.539165 35.475954, -82.539233 35.473332, -82.53786699999999 35.472878, -82.53607699999999 35.46826, -82.53463599999999 35.46625, -82.53318999999999 35.462222, -82.531818 35.460337, -82.531457 35.459223, -82.528041 35.456173, -82.526827 35.454722, -82.525751 35.451199, -82.52573799999999 35.449767, -82.526634 35.444645, -82.53273799999999 35.444345, -82.534916 35.44430699999999, -82.53468199999999 35.442009, -82.53639 35.438264, -82.536586 35.438034, -82.53689799999999 35.43729, -82.53643099999999 35.43730499999999, -82.536354 35.436723, -82.53551399999999 35.436747, -82.53550799999999 35.436257, -82.532718 35.436154, -82.529054 35.436107, -82.52928899999999 35.432327, -82.529432 35.43017, -82.52947999999999 35.429343, -82.52980599999999 35.422928, -82.53055499999999 35.422969, -82.53402699999999 35.423088, -82.53543999999999 35.422606, -82.53388199999999 35.419079, -82.53282399999999 35.416682, -82.533276 35.416574, -82.534346 35.418928, -82.535995 35.422546, -82.537893 35.421834, -82.538414 35.421646, -82.539745 35.423184, -82.544336 35.42356, -82.546926 35.425201, -82.54676499999999 35.425363, -82.54382199999999 35.428157, -82.544461 35.428909, -82.542542 35.431187, -82.54656399999999 35.440402, -82.548964 35.440482, -82.54874 35.444306, -82.558144 35.44417, -82.55973299999999 35.447963, -82.55957599999999 35.449891))"
370210026031,1500000US370210026031,56401089,0,1,021,370210026031,BG,1,37,002603,"POLYGON ((-82.805589 35.614245, -82.805027 35.613534, -82.80357699999999 35.614773, -82.801642 35.615528, -82.801834 35.616247, -82.803572 35.616597, -82.797585 35.619331, -82.796059 35.622227, -82.79155899999999 35.622988, -82.78984299999999 35.623872, -82.786484 35.624096, -82.78434 35.62561, -82.78314999999999 35.627953, -82.78195599999999 35.629076, -82.78114099999999 35.63129, -82.77968 35.632687, -82.779477 35.634671, -82.77850099999999 35.635192, -82.776938 35.637823, -82.774844 35.639824, -82.773619 35.640261, -82.772554 35.642499, -82.771221 35.644036, -82.770203 35.646701, -82.76966899999999 35.651575, -82.769048 35.65396, -82.76714699999999 35.658986, -82.764647 35.661904, -82.76492999999999 35.663486, -82.76445 35.665902, -82.763156 35.66837599999999, -82.763014 35.670073, -82.76132299999999 35.671348, -82.75936999999999 35.671605, -82.75772599999999 35.67322, -82.756204 35.673467, -82.75348199999999 35.675195, -82.74961399999999 35.676351, -82.748266 35.677534, -82.74641699999999 35.677642, -82.74486399999999 35.676603, -82.743534 35.673087, -82.74003499999999 35.671458, -82.73768 35.671088, -82.737444 35.667606, -82.734352 35.664297, -82.732231 35.660297, -82.726793 35.658462, -82.72367899999999 35.6558, -82.72104 35.655071, -82.71570899999999 35.655587, -82.71871899999999 35.650878, -82.719628 35.648924, -82.72237899999999 35.646242, -82.722864 35.644214, -82.72462899999999 35.643576, -82.72482099999999 35.642631, -82.723964 35.640417, -82.72413899999999 35.63912699999999, -82.72355499999999 35.635982, -82.722928 35.635848, -82.719745 35.63797, -82.718316 35.638459, -82.716438 35.638126, -82.712425 35.636026, -82.709609 35.636646, -82.70826099999999 35.634132, -82.70655499999999 35.632567, -82.705179 35.632433, -82.704082 35.633364, -82.702882 35.630312, -82.704657 35.627849, -82.70334199999999 35.624493, -82.708637 35.620307, -82.712243 35.619049, -82.714462 35.616977, -82.71985699999999 35.612819, -82.727515 35.608578, -82.731955 35.604557, -82.73096699999999 35.601409, -82.731392 35.599958, -82.73431699999999 35.598342, -82.735992 35.595463, -82.73806499999999 35.59338899999999, -82.737499 35.591395, -82.73470999999999 35.590373, -82.73414799999999 35.587838, -82.735941 35.587702, -82.737296 35.586937, -82.739396 35.584303, -82.739907 35.582434, -82.741693 35.579799, -82.743145 35.578525, -82.749854 35.576338, -82.754244 35.575135, -82.757559 35.573571, -82.761129 35.571314, -82.765991 35.567516, -82.769497 35.571888, -82.77051399999999 35.575497, -82.77126199999999 35.576181, -82.774676 35.576123, -82.77753899999999 35.577152, -82.779416 35.578339, -82.77726 35.582297, -82.778244 35.583468, -82.780491 35.584558, -82.78043599999999 35.587129, -82.782078 35.589709, -82.784037 35.59145, -82.79527 35.596006, -82.797494 35.596077, -82.79880399999999 35.597292, -82.80144799999999 35.602084, -82.802449 35.607094, -82.804091 35.610943, -82.80466 35.611209, -82.808352 35.615475, -82.805589 35.614245))"
370210028043,1500000US370210028043,31145267,0,3,021,370210028043,BG,3,37,002804,"POLYGON ((-82.565905 35.753996, -82.56447199999999 35.757016, -82.56478899999999 35.758819, -82.561246 35.758781, -82.560542 35.760275, -82.559293 35.760769, -82.557435 35.7604, -82.55475299999999 35.760584, -82.549758 35.760143, -82.546263 35.758672, -82.539579 35.758909, -82.533125 35.76023, -82.53037599999999 35.762775, -82.52661999999999 35.764879, -82.524214 35.766187, -82.52192699999999 35.76747, -82.51903299999999 35.770122, -82.517927 35.770419, -82.513857 35.770526, -82.50984199999999 35.769882, -82.50843999999999 35.768003, -82.50462899999999 35.767878, -82.50208099999999 35.76715, -82.4988 35.764069, -82.49794799999999 35.762539, -82.494629 35.762234, -82.49228699999999 35.761551, -82.48947699999999 35.763227, -82.488226 35.765133, -82.484331 35.767472, -82.48220000000001 35.767831, -82.480869 35.763531, -82.47936799999999 35.760003, -82.47963 35.757323, -82.480852 35.755128, -82.481585 35.751368, -82.48022499999999 35.748881, -82.482097 35.746336, -82.48283699999999 35.744631, -82.48360099999999 35.742912, -82.482215 35.742489, -82.481459 35.742505, -82.47940899999999 35.742313, -82.478938 35.741914, -82.479432 35.736765, -82.481949 35.734438, -82.48280299999999 35.733084, -82.485805 35.730805, -82.489187 35.726994, -82.49099799999999 35.725846, -82.494641 35.725591, -82.497603 35.72596, -82.49985 35.725727, -82.50474899999999 35.722574, -82.506383 35.721473, -82.50921 35.722713, -82.51217699999999 35.723585, -82.513638 35.725741, -82.514517 35.725816, -82.517864 35.725159, -82.51877899999999 35.724423, -82.52054099999999 35.724352, -82.527171 35.722853, -82.528477 35.723139, -82.531988 35.726548, -82.535653 35.726827, -82.534178 35.724277, -82.537605 35.723186, -82.541619 35.722863, -82.545171 35.721045, -82.547112 35.720693, -82.549854 35.718766, -82.55149 35.716223, -82.553156 35.716355, -82.556359 35.718094, -82.558014 35.719482, -82.558251 35.719998, -82.55626199999999 35.723874, -82.555252 35.726436, -82.55640699999999 35.728287, -82.55629399999999 35.729449, -82.553918 35.736419, -82.55461099999999 35.738803, -82.554675 35.74139, -82.556133 35.741768, -82.557478 35.742926, -82.553912 35.744271, -82.55718999999999 35.747476, -82.56017299999999 35.748823, -82.56443999999999 35.751357, -82.565792 35.752657, -82.565905 35.753996))"
370210018023,1500000US370210018023,2859012,0,3,021,370210018023,BG,3,37,001802,"POLYGON ((-82.50370000000001 35.593029, -82.50324599999999 35.595276, -82.50462899999999 35.596933, -82.505409 35.597304, -82.50485499999999 35.597445, -82.50388 35.601232, -82.502139 35.602313, -82.498758 35.602281, -82.49699099999999 35.602641, -82.496222 35.602704, -82.49508 35.602732, -82.49483599999999 35.602794, -82.49467799999999 35.603228, -82.49453299999999 35.603427, -82.493916 35.603953, -82.493686 35.604341, -82.493408 35.604754, -82.49070499999999 35.604739, -82.48940999999999 35.605148, -82.48922399999999 35.604601, -82.48984 35.602903, -82.48982199999999 35.601879, -82.489261 35.600503, -82.489806 35.599059, -82.489876 35.598151, -82.489316 35.596914, -82.48795799999999 35.595596, -82.48640999999999 35.594848, -82.48411899999999 35.594134, -82.48381499999999 35.594058, -82.47986899999999 35.592967, -82.478776 35.591836, -82.478521 35.590815, -82.47945199999999 35.58645, -82.487534 35.587411, -82.491361 35.587382, -82.492874 35.587451, -82.497856 35.589872, -82.499999 35.589067, -82.501593 35.589487, -82.50569 35.591975, -82.50370000000001 35.593029))"
370210025063,1500000US370210025063,978246,0,3,021,370210025063,BG,3,37,002506,"POLYGON ((-82.64331399999999 35.573876, -82.64130999999999 35.577985, -82.64169799999999 35.581359, -82.639944 35.582191, -82.639619 35.582707, -82.63786399999999 35.582459, -82.636681 35.582831, -82.63912599999999 35.584073, -82.63750899999999 35.585737, -82.634382 35.587111, -82.63118999999999 35.586391, -82.62756899999999 35.58663, -82.62773199999999 35.583607, -82.62810899999999 35.583227, -82.62842999999999 35.582945, -82.62864399999999 35.582773, -82.629122 35.582532, -82.633326 35.579121, -82.634086 35.578039, -82.63514599999999 35.57624, -82.63718799999999 35.577091, -82.640676 35.57715, -82.64158999999999 35.5765, -82.64197299999999 35.5734, -82.64331399999999 35.573876))"
370210026073,1500000US370210026073,2207950,0,3,021,370210026073,BG,3,37,002607,"POLYGON ((-82.63387 35.62775, -82.633281 35.628614, -82.63227599999999 35.63444399999999, -82.632768 35.6358, -82.629774 35.634732, -82.624138 35.635265, -82.620875 35.633211, -82.620368 35.631344, -82.620783 35.629195, -82.62267299999999 35.626914, -82.624369 35.626891, -82.62523399999999 35.626138, -82.62522299999999 35.622489, -82.623357 35.620069, -82.623007 35.618818, -82.624184 35.616447, -82.62524999999999 35.615532, -82.62847699999999 35.614066, -82.62650699999999 35.612809, -82.626693 35.609309, -82.626897 35.608386, -82.629131 35.611374, -82.632555 35.61342, -82.63300099999999 35.615691, -82.632429 35.617047, -82.63290000000001 35.622372, -82.634686 35.625366, -82.63387 35.62775))"
370210032031,1500000US370210032031,19005659,8811,1,021,370210032031,BG,1,37,003203,"POLYGON ((-82.457887 35.540175, -82.45566699999999 35.541382, -82.453836 35.546056, -82.453795 35.546579, -82.453909 35.546788, -82.454348 35.547946, -82.45441 35.548395, -82.45440099999999 35.548875, -82.454486 35.54956, -82.45427699999999 35.550172, -82.454278 35.552507, -82.452163 35.556435, -82.44875499999999 35.557651, -82.444947 35.560051, -82.44406699999999 35.560211, -82.442387 35.560243, -82.436987 35.558774, -82.433746 35.559235, -82.43166599999999 35.557491, -82.426914 35.558323, -82.423383 35.560741, -82.417633 35.56181, -82.414571 35.563522, -82.4106 35.565442, -82.409679 35.566545, -82.405913 35.567961, -82.403705 35.567926, -82.405309 35.56178, -82.40525099999999 35.554371, -82.40432 35.553474, -82.40537999999999 35.551797, -82.405058 35.550313, -82.40570199999999 35.548068, -82.40543199999999 35.539975, -82.409402 35.540599, -82.411705 35.538144, -82.41158399999999 35.537937, -82.41004099999999 35.536569, -82.4092 35.53463, -82.40673699999999 35.531783, -82.40655799999999 35.530312, -82.40406399999999 35.526693, -82.403955 35.525612, -82.406514 35.523482, -82.412403 35.524051, -82.419065 35.522824, -82.421601 35.523982, -82.421809 35.523704, -82.424122 35.523645, -82.424536 35.522558, -82.428916 35.52294699999999, -82.43244299999999 35.521088, -82.43614699999999 35.52084, -82.43918699999999 35.517881, -82.44273799999999 35.516959, -82.44582299999999 35.519646, -82.44806899999999 35.520074, -82.449575 35.521332, -82.45089299999999 35.524585, -82.453481 35.527558, -82.45490099999999 35.530212, -82.456743 35.532036, -82.457866 35.534196, -82.460055 35.53632, -82.457887 35.540175))"
370210026032,1500000US370210026032,81275302,0,2,021,370210026032,BG,2,37,002603,"POLYGON ((-82.88620499999999 35.674634, -82.88366499999999 35.67819, -82.880944 35.680657, -82.87904499999999 35.681208, -82.87453599999999 35.683627, -82.873403 35.68604, -82.87102399999999 35.688917, -82.867538 35.688795, -82.86416 35.690925, -82.860061 35.69273, -82.856837 35.693399, -82.85602899999999 35.695609, -82.853905 35.697278, -82.85392499999999 35.699489, -82.85033899999999 35.70048999999999, -82.84885299999999 35.702038, -82.84666399999999 35.701593, -82.842642 35.699771, -82.841565 35.696549, -82.839692 35.695361, -82.83842399999999 35.691872, -82.83445399999999 35.691799, -82.834203 35.692618, -82.831192 35.691494, -82.826442 35.690542, -82.825287 35.688831, -82.82377699999999 35.68833, -82.821427 35.688651, -82.819136 35.687989, -82.816143 35.689205, -82.813052 35.687797, -82.809118 35.68747, -82.806917 35.685686, -82.80462399999999 35.686234, -82.803302 35.687619, -82.799279 35.688349, -82.7976 35.68928, -82.79742399999999 35.692213, -82.79585299999999 35.693054, -82.794809 35.695828, -82.793238 35.696663, -82.790892 35.697071, -82.78859899999999 35.69596, -82.78559799999999 35.697934, -82.782465 35.698505, -82.78204199999999 35.699252, -82.779099 35.698624, -82.775064 35.700284, -82.769423 35.698067, -82.766201 35.70018, -82.764173 35.699792, -82.763488 35.700636, -82.758718 35.701754, -82.75703399999999 35.70321, -82.75611099999999 35.70266, -82.754091 35.703562, -82.753917 35.703399, -82.752258 35.704924, -82.751836 35.706119, -82.751074 35.706424, -82.74996299999999 35.705768, -82.748924 35.70311, -82.747748 35.70454, -82.745105 35.705177, -82.74328899999999 35.701473, -82.740223 35.701496, -82.73917399999999 35.699218, -82.737574 35.698786, -82.73745099999999 35.697094, -82.73832299999999 35.691545, -82.73763 35.686691, -82.736926 35.68479, -82.734556 35.682378, -82.736913 35.677444, -82.73768 35.671088, -82.74003499999999 35.671458, -82.743534 35.673087, -82.74486399999999 35.676603, -82.74641699999999 35.677642, -82.748266 35.677534, -82.74961399999999 35.676351, -82.75348199999999 35.675195, -82.756204 35.673467, -82.75772599999999 35.67322, -82.75936999999999 35.671605, -82.76132299999999 35.671348, -82.763014 35.670073, -82.763156 35.66837599999999, -82.76445 35.665902, -82.76492999999999 35.663486, -82.764647 35.661904, -82.76714699999999 35.658986, -82.769048 35.65396, -82.76966899999999 35.651575, -82.770203 35.646701, -82.771221 35.644036, -82.772554 35.642499, -82.773619 35.640261, -82.774844 35.639824, -82.776938 35.637823, -82.77850099999999 35.635192, -82.779477 35.634671, -82.77968 35.632687, -82.78114099999999 35.63129, -82.78195599999999 35.629076, -82.78314999999999 35.627953, -82.78434 35.62561, -82.786484 35.624096, -82.78984299999999 35.623872, -82.79155899999999 35.622988, -82.796059 35.622227, -82.797585 35.619331, -82.803572 35.616597, -82.801834 35.616247, -82.801642 35.615528, -82.80357699999999 35.614773, -82.805027 35.613534, -82.805589 35.614245, -82.808352 35.615475, -82.80963 35.618641, -82.80924999999999 35.621171, -82.809629 35.625105, -82.811109 35.626963, -82.813585 35.627924, -82.81806399999999 35.625813, -82.81957899999999 35.624009, -82.821974 35.622996, -82.826151 35.622908, -82.829297 35.620155, -82.83279499999999 35.61955, -82.835199 35.621215, -82.837226 35.619897, -82.84465 35.616693, -82.846352 35.614451, -82.84944899999999 35.616701, -82.851096 35.617054, -82.851792 35.622029, -82.850528 35.62731, -82.85213299999999 35.630321, -82.85096 35.632555, -82.851445 35.634813, -82.853706 35.636919, -82.85599499999999 35.636621, -82.858205 35.635412, -82.859596 35.635445, -82.86502299999999 35.634518, -82.865903 35.636987, -82.867463 35.638261, -82.86914299999999 35.642576, -82.868464 35.644802, -82.87103999999999 35.64656799999999, -82.873007 35.648607, -82.874588 35.651425, -82.872303 35.657401, -82.875782 35.661218, -82.877641 35.662283, -82.87594 35.665163, -82.87659499999999 35.666417, -82.879311 35.668625, -82.880843 35.669058, -82.886107 35.671829, -82.88777999999999 35.673233, -82.88620499999999 35.674634))"
370210032021,1500000US370210032021,20106749,33395,1,021,370210032021,BG,1,37,003202,"POLYGON ((-82.495431 35.524046, -82.494294 35.525133, -82.49094699999999 35.526606, -82.489707 35.525571, -82.489537 35.52683, -82.48919099999999 35.526841, -82.488766 35.52646, -82.48842999999999 35.526286, -82.487343 35.52588, -82.48684299999999 35.525497, -82.486104 35.525317, -82.485838 35.525288, -82.485219 35.525369, -82.484787 35.525306, -82.48462499999999 35.525036, -82.484523 35.525021, -82.48446899999999 35.525091, -82.48450299999999 35.525545, -82.484735 35.525895, -82.484921 35.526328, -82.48512599999999 35.52649, -82.48362399999999 35.528667, -82.47975 35.528534, -82.478357 35.529712, -82.47755599999999 35.530324, -82.476338 35.530572, -82.474566 35.530828, -82.47301499999999 35.531503, -82.471547 35.531895, -82.469245 35.532255, -82.46884799999999 35.532056, -82.46645699999999 35.534833, -82.46408799999999 35.538361, -82.462614 35.539126, -82.457887 35.540175, -82.460055 35.53632, -82.457866 35.534196, -82.456743 35.532036, -82.45490099999999 35.530212, -82.453481 35.527558, -82.45089299999999 35.524585, -82.449575 35.521332, -82.44806899999999 35.520074, -82.44582299999999 35.519646, -82.44273799999999 35.516959, -82.43918699999999 35.517881, -82.440134 35.516912, -82.443573 35.516178, -82.442801 35.513838, -82.443022 35.509433, -82.441813 35.506803, -82.442303 35.504334, -82.444653 35.501597, -82.44638399999999 35.500605, -82.447473 35.499306, -82.448397 35.498981, -82.451526 35.495833, -82.45465299999999 35.492286, -82.45727699999999 35.491101, -82.45840699999999 35.488926, -82.460043 35.487098, -82.46171699999999 35.486814, -82.46481899999999 35.48499, -82.46830899999999 35.484949, -82.46851199999999 35.484957, -82.473958 35.486875, -82.47934699999999 35.487717, -82.486598 35.489797, -82.487448 35.49049, -82.488355 35.490604, -82.487864 35.491041, -82.48810399999999 35.492088, -82.49144199999999 35.495167, -82.494799 35.495704, -82.49606299999999 35.498496, -82.495773 35.500921, -82.49445 35.506844, -82.494118 35.510875, -82.496055 35.515527, -82.49614 35.517892, -82.49557 35.519892, -82.49399199999999 35.52203799999999, -82.494939 35.523427, -82.49669899999999 35.523897, -82.495431 35.524046))"
370210024012,1500000US370210024012,15365558,0,2,021,370210024012,BG,2,37,002401,"POLYGON ((-82.780413 35.525503, -82.778853 35.527986, -82.777379 35.529179, -82.77535499999999 35.529704, -82.774079 35.531953, -82.76893799999999 35.534293, -82.767504 35.535849, -82.766587 35.537937, -82.755459 35.534074, -82.754217 35.533935, -82.745025 35.534067, -82.74141 35.534872, -82.73943899999999 35.534751, -82.732795 35.533187, -82.730086 35.533386, -82.72011599999999 35.535816, -82.71803299999999 35.535988, -82.711849 35.534655, -82.710593 35.53329799999999, -82.70862199999999 35.529889, -82.708793 35.527832, -82.709715 35.527379, -82.71044999999999 35.525177, -82.71340699999999 35.522468, -82.71646699999999 35.522287, -82.721222 35.523479, -82.722633 35.522186, -82.723579 35.522945, -82.723652 35.525909, -82.726506 35.523909, -82.725859 35.522679, -82.72972 35.51755199999999, -82.73186 35.512841, -82.72717 35.509215, -82.72689099999999 35.508154, -82.727373 35.508067, -82.728143 35.507783, -82.73279699999999 35.503255, -82.734369 35.50282, -82.738118 35.502559, -82.741213 35.502877, -82.744545 35.504821, -82.74956 35.505969, -82.75502899999999 35.507551, -82.756722 35.506511, -82.75781599999999 35.506566, -82.759866 35.507545, -82.765243 35.50943, -82.766347 35.511904, -82.77059799999999 35.514554, -82.775983 35.516292, -82.77954199999999 35.516903, -82.779421 35.51768, -82.77820199999999 35.519597, -82.77964 35.521953, -82.779417 35.523828, -82.780413 35.525503))"
370210012005,1500000US370210012005,3433410,142074,5,021,370210012005,BG,5,37,001200,"POLYGON ((-82.63598399999999 35.55891, -82.63041299999999 35.561757, -82.62710799999999 35.563973, -82.62679 35.564441, -82.626465 35.565788, -82.626149 35.566903, -82.62304499999999 35.569819, -82.62109 35.571478, -82.618675 35.572934, -82.618335 35.572356, -82.61768699999999 35.570169, -82.616664 35.569417, -82.614987 35.5655, -82.60924799999999 35.565, -82.607461 35.565135, -82.603126 35.567537, -82.602627 35.567323, -82.60163899999999 35.564709, -82.60020299999999 35.563154, -82.5973 35.562928, -82.59722099999999 35.562836, -82.59757999999999 35.559959, -82.59730499999999 35.559334, -82.596024 35.55779, -82.599541 35.556859, -82.609145 35.5546, -82.611588 35.554463, -82.61351499999999 35.554623, -82.618842 35.555882, -82.631118 35.558336, -82.63598399999999 35.55891))"
370210017002,1500000US370210017002,10075145,0,2,021,370210017002,BG,2,37,001700,"POLYGON ((-82.54883099999999 35.646338, -82.548704 35.647088, -82.547422 35.650481, -82.547112 35.650624, -82.546257 35.650717, -82.54592199999999 35.649987, -82.54482 35.651954, -82.542338 35.653376, -82.542975 35.65416099999999, -82.54061 35.656929, -82.53958299999999 35.65482, -82.536637 35.657327, -82.535178 35.657074, -82.532764 35.658242, -82.53121399999999 35.660109, -82.525795 35.658693, -82.524801 35.659584, -82.523166 35.658839, -82.522825 35.65946, -82.522515 35.65955, -82.52195399999999 35.659319, -82.52171 35.659329, -82.521305 35.66019, -82.52099199999999 35.660521, -82.52008699999999 35.660171, -82.51876799999999 35.661291, -82.514915 35.661003, -82.51341099999999 35.659851, -82.51080399999999 35.660747, -82.50932 35.66122, -82.507002 35.662408, -82.505724 35.662426, -82.504955 35.662742, -82.502235 35.664523, -82.50101099999999 35.664751, -82.49967699999999 35.665914, -82.498548 35.66645, -82.495417 35.666501, -82.494038 35.665234, -82.490184 35.664018, -82.48942099999999 35.663616, -82.484747 35.661043, -82.483419 35.662121, -82.48172699999999 35.661985, -82.48126599999999 35.663581, -82.479162 35.66613, -82.47958299999999 35.664196, -82.47814 35.664289, -82.47932899999999 35.663106, -82.480429 35.660929, -82.48246499999999 35.660563, -82.484965 35.658251, -82.48397199999999 35.656371, -82.48541 35.654148, -82.48545799999999 35.652836, -82.486614 35.650751, -82.486621 35.648483, -82.490746 35.648154, -82.49091799999999 35.648032, -82.49158299999999 35.64793, -82.49249399999999 35.648321, -82.49338899999999 35.649067, -82.49276499999999 35.650535, -82.49459299999999 35.650979, -82.495626 35.652704, -82.495808 35.650691, -82.494967 35.649985, -82.495997 35.648926, -82.497388 35.65073, -82.49745999999999 35.649606, -82.49956899999999 35.650101, -82.50070199999999 35.649551, -82.50001899999999 35.648132, -82.502483 35.64675, -82.50508099999999 35.646812, -82.508618 35.645952, -82.51184499999999 35.645564, -82.51818999999999 35.645312, -82.522294 35.643266, -82.531139 35.641713, -82.53322399999999 35.641907, -82.535836 35.643167, -82.53843499999999 35.64294, -82.539907 35.64104, -82.540824 35.639499, -82.541776 35.639072, -82.54312299999999 35.637893, -82.54755399999999 35.636514, -82.547871 35.63762, -82.549244 35.643837, -82.54883099999999 35.646338))"
